company_name,job_position,company_certified,location_certified,user_feedback_score,scam_reports,is_fake,job_description,company_website
Nvidia,DevOps Engineer,0,0,2.95,22,1,"**Position:** DevOps Engineer
**Company:** Nvidia

**Job Description:**
We are seeking a DevOps Engineer to join our team at Nvidia. This role involves performing tasks and responsibilities typical for this position.

Nvidia is not a certified company. The job location is not certified. The position has a user feedback score of 2.95, and 22 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Apple,Legal Consultant,1,0,3.42,21,1,"**Position:** Legal Consultant
**Company:** Apple

**Job Description:**
We are seeking a Legal Consultant to join our team at Apple. This role involves performing tasks and responsibilities typical for this position.

Apple is a certified company. The job location is not certified. The position has a user feedback score of 3.42, and 21 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://www.apple.com
Cisco,HR Specialist,0,1,4.42,35,1,"**Position:** HR Specialist
**Company:** Cisco

**Job Description:**
We are seeking a HR Specialist to join our team at Cisco. This role involves performing tasks and responsibilities typical for this position.

Cisco is not a certified company. The job location is certified. The position has a user feedback score of 4.42, and 35 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Spotify,Cybersecurity Analyst,1,1,3.12,3,0,"**Position:** Cybersecurity Analyst
**Company:** Spotify

**Job Description:**
We are seeking a Cybersecurity Analyst to join our team at Spotify. This role involves performing tasks and responsibilities typical for this position.

Spotify is a certified company. The job location is certified. The position has a user feedback score of 3.12, and 3 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Baidu,UX Designer,0,1,1.16,43,1,"**Position:** UX Designer
**Company:** Baidu

**Job Description:**
We are seeking a UX Designer to join our team at Baidu. This role involves performing tasks and responsibilities typical for this position.

Baidu is not a certified company. The job location is certified. The position has a user feedback score of 1.16, and 43 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Amazon,Customer Service,1,0,2.28,50,1,"**Position:** Customer Service
**Company:** Amazon

**Job Description:**
We are seeking a Customer Service to join our team at Amazon. This role involves performing tasks and responsibilities typical for this position.

Amazon is a certified company. The job location is not certified. The position has a user feedback score of 2.28, and 50 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://www.amazon.com
HP,Network Engineer,1,0,4.74,15,0,"**Position:** Network Engineer
**Company:** HP

**Job Description:**
We are seeking a Network Engineer to join our team at HP. This role involves performing tasks and responsibilities typical for this position.

HP is a certified company. The job location is not certified. The position has a user feedback score of 4.74, and 15 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
Dell,Legal Consultant,0,0,2.6,24,1,"**Position:** Legal Consultant
**Company:** Dell

**Job Description:**
We are seeking a Legal Consultant to join our team at Dell. This role involves performing tasks and responsibilities typical for this position.

Dell is not a certified company. The job location is not certified. The position has a user feedback score of 2.60, and 24 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://www.dell.com
Apple,IT Support,1,0,4.29,26,1,"**Position:** IT Support
**Company:** Apple

**Job Description:**
We are seeking a IT Support to join our team at Apple. This role involves performing tasks and responsibilities typical for this position.

Apple is a certified company. The job location is not certified. The position has a user feedback score of 4.29, and 26 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",https://www.apple.com
Infosys,Operations Manager,1,0,2.3,50,1,"**Position:** Operations Manager
**Company:** Infosys

**Job Description:**
We are seeking a Operations Manager to join our team at Infosys. This role involves performing tasks and responsibilities typical for this position.

Infosys is a certified company. The job location is not certified. The position has a user feedback score of 2.30, and 50 scam report(s) have been associated with it. Applicants are advised to proceed with caution if any red flags arise.",Not available
